# NACA 2312
1	-1.6626222639048614e-17
0.990179436065348	0.001989420613572072
0.9803555659692001	0.003952858513581677
0.9705284530097542	0.005890673741453805
0.9606981584639199	0.007803210436478275
0.9508647416479759	0.009690796767865766
0.9410282599784088	0.011553744864016974
0.9311887690329445	0.0133923507388356
0.9213463226117765	0.015206894214903075
0.911500972799002	0.016997638843321856
0.9016527700242718	0.01876483182001866
0.8918017631246654	0.020508703898285352
0.8819479994067997	0.022229469297318824
0.8720915247091836	0.023927325606502653
0.8622323834648279	0.025602453685155995
0.852370618764125	0.027255017557452955
0.8425062724180098	0.0288851643021945
0.8326393850214175	0.030493023937089195
0.8227699960170523	0.03207870929717397
0.8128981437594844	0.03364231590697534
0.8030238655795936	0.035183921845981445
0.7931471978493764	0.03670358760695906
0.7832681760471397	0.03820135594661339
0.7733868348231028	0.03967725172804507
0.7635032080654307	0.04113128175441522
0.7536173289667261	0.04256343459317771
0.7437292300910074	0.04397368039018353
0.7338389434412054	0.04536197067290273
0.7239465005272074	0.04672823814193988
0.7140519324344906	0.048072396449949054
0.7041552698933792	0.04939433996697033
0.6942565433489699	0.05069394353112205
0.6843557830317726	0.0519710621834814
0.6744530190291146	0.053225530885878565
0.6645482813573672	0.05445716422020369
0.6546416000350507	0.055665756067692994
0.6447330051568867	0.0568510792665059
0.6348225269688694	0.058012885245737104
0.6249101959444345	0.05915090363381781
0.6149960428618131	0.0602648418390478
0.6050800988826662	0.06135438459976322
0.5951623956321062	0.06241919350137687
0.5852429652802199	0.06345890645722788
0.5753218406252234	0.06447313714983807
0.5653990551783904	0.06546147442878933
0.5554746432509118	0.06642348166100244
0.5455486400428609	0.06735869602870655
0.5356210817344618	0.06826662776982691
0.5256920055798753	0.06914675935488306
0.5157614500037467	0.06999854459375952
0.5058294547007876	0.07082140766487817
0.49589606073869463	0.07161474205834276
0.48596131066475123	0.07237790942352663
0.47602524861649415	0.07311023831030034
0.46608792043688435	0.07381102279162725
0.45614937379447457	0.07447952095354715
0.44620965830913456	0.07511495323658013
0.43626882568397124	0.07571650061026348
0.42632692984417364	0.07628330255981512
0.4163840270836156	0.0768144548607217
0.4064401762201747	0.07730900711327958
0.3964954387608706	0.07776596000465189
0.3865498790781006	0.0781842622606981
0.3766035645984509	0.07856280724349671
0.3666565660058103	0.07890042914288757
0.3567089574608023	0.0791958987012131
0.3467608168389033	0.07944791839937265
0.33681222599004007	0.07965511701884644
0.326863271022974	0.07981604347789689
0.3169140426184123	0.07992915981993332
0.3069646363755582	0.07999283320702608
